x_ft,y_ft,lux
90.897768,59.161616,3.165241
91.909202,59.161616,3.254565
92.920636,59.161616,3.313966
93.932071,59.161616,3.339799
94.943505,59.161616,3.330425
95.954939,59.161616,3.286471
96.966374,59.161616,3.210730
97.977808,59.161616,3.107731
98.989242,59.161616,2.983109
100.000677,59.161616,2.842911
101.012111,59.161616,2.692986
102.023545,59.161616,2.538551
103.034980,59.161616,2.383934
104.046414,59.161616,2.232502
105.057848,59.161616,2.086697
106.069283,59.161616,1.948154
107.080717,59.161616,1.817844
108.092152,59.161616,1.696228
109.103586,59.161616,1.583384
110.115020,59.161616,1.479127
111.126455,59.161616,1.383095
112.137889,59.161616,1.294819
113.149323,59.161616,1.213773
114.160758,59.161616,1.139410
115.172192,59.161616,1.071184
57.520434,60.816667,0.471707
58.531869,60.816667,0.491509
59.543303,60.816667,0.512619
60.554737,60.816667,0.535150
61.566172,60.816667,0.559227
62.577606,60.816667,0.584989
63.589040,60.816667,0.612586
64.600475,60.816667,0.642184
65.611909,60.816667,0.673965
66.623343,60.816667,0.708127
67.634778,60.816667,0.744889
68.646212,60.816667,0.784485
69.657646,60.816667,0.827171
70.669081,60.816667,0.873222
71.680515,60.816667,0.922930
72.691949,60.816667,0.976602
73.703384,60.816667,1.034560
74.714818,60.816667,1.097126
75.726253,60.816667,1.164622
76.737687,60.816667,1.237346
77.749121,60.816667,1.315561
78.760556,60.816667,1.399463
79.771990,60.816667,1.489148
80.783424,60.816667,1.584565
81.794859,60.816667,1.685467
82.806293,60.816667,1.791340
83.817727,60.816667,1.901339
84.829162,60.816667,2.014208
85.840596,60.816667,2.128226
86.852030,60.816667,2.241156
87.863465,60.816667,2.350253
88.874899,60.816667,2.452322
89.886333,60.816667,2.543857
90.897768,60.816667,2.621263
91.909202,60.816667,2.681155
92.920636,60.816667,2.720688
93.932071,60.816667,2.737878
94.943505,60.816667,2.731845
95.954939,60.816667,2.702924
96.966374,60.816667,2.652623
97.977808,60.816667,2.583434
98.989242,60.816667,2.498538
100.000677,60.816667,2.401475
101.012111,60.816667,2.295821
102.023545,60.816667,2.184932
103.034980,60.816667,2.071766
104.046414,60.816667,1.958791
105.057848,60.816667,1.847955
106.069283,60.816667,1.740716
107.080717,60.816667,1.638095
108.092152,60.816667,1.540744
109.103586,60.816667,1.449021
110.115020,60.816667,1.363058
111.126455,60.816667,1.282817
112.137889,60.816667,1.208143
113.149323,60.816667,1.138797
114.160758,60.816667,1.074496
115.172192,60.816667,1.014924
116.183626,60.816667,0.959759
117.195061,60.816667,0.908676
57.520434,62.471717,0.463383
58.531869,62.471717,0.482142
59.543303,62.471717,0.502074
60.554737,62.471717,0.523275
61.566172,62.471717,0.545847
62.577606,62.471717,0.569901
63.589040,62.471717,0.595560
64.600475,62.471717,0.622955
65.611909,62.471717,0.652228
66.623343,62.471717,0.683532
67.634778,62.471717,0.717030
68.646212,62.471717,0.752897
69.657646,62.471717,0.791316
70.669081,62.471717,0.832479
71.680515,62.471717,0.876583
72.691949,62.471717,0.923829
73.703384,62.471717,0.974413
74.714818,62.471717,1.028522
75.726253,62.471717,1.086322
76.737687,62.471717,1.147947
77.749121,62.471717,1.213483
78.760556,62.471717,1.282943
79.771990,62.471717,1.356246
80.783424,62.471717,1.433186
81.794859,62.471717,1.513397
82.806293,62.471717,1.596317
83.817727,62.471717,1.681150
84.829162,62.471717,1.766836
85.840596,62.471717,1.852027
86.852030,62.471717,1.935088
87.863465,62.471717,2.014115
88.874899,62.471717,2.087002
89.886333,62.471717,2.151528
90.897768,62.471717,2.205501
91.909202,62.471717,2.246914
92.920636,62.471717,2.274122
93.932071,62.471717,2.285995
94.943505,62.471717,2.282037
95.954939,62.471717,2.262437
96.966374,62.471717,2.228046
97.977808,62.471717,2.180294
98.989242,62.471717,2.121043
100.000677,62.471717,2.052421
101.012111,62.471717,1.976653
102.023545,62.471717,1.895909
103.034980,62.471717,1.812193
104.046414,62.471717,1.727262
105.057848,62.471717,1.642595
106.069283,62.471717,1.559378
107.080717,62.471717,1.478520
108.092152,62.471717,1.400683
109.103586,62.471717,1.326317
110.115020,62.471717,1.255694
111.126455,62.471717,1.188947
112.137889,62.471717,1.126101
113.149323,62.471717,1.067098
114.160758,62.471717,1.011824
115.172192,62.471717,0.960126
116.183626,62.471717,0.911824
117.195061,62.471717,0.866725
118.206495,62.471717,0.824629
119.217929,62.471717,0.785339
57.520434,64.126768,0.454697
58.531869,64.126768,0.472411
59.543303,64.126768,0.491168
60.554737,64.126768,0.511047
61.566172,64.126768,0.532130
62.577606,64.126768,0.554506
63.589040,64.126768,0.578271
64.600475,64.126768,0.603526
65.611909,64.126768,0.630380
66.623343,64.126768,0.658946
67.634778,64.126768,0.689343
68.646212,64.126768,0.721695
69.657646,64.126768,0.756127
70.669081,64.126768,0.792769
71.680515,64.126768,0.831744
72.691949,64.126768,0.873172
73.703384,64.126768,0.917161
74.714818,64.126768,0.963803
75.726253,64.126768,1.013162
76.737687,64.126768,1.065267
77.749121,64.126768,1.120097
78.760556,64.126768,1.177568
79.771990,64.126768,1.237516
80.783424,64.126768,1.299675
81.794859,64.126768,1.363662
82.806293,64.126768,1.428951
83.817727,64.126768,1.494864
84.829162,64.126768,1.560552
85.840596,64.126768,1.624997
86.852030,64.126768,1.687020
87.863465,64.126768,1.745308
88.874899,64.126768,1.798458
89.886333,64.126768,1.845042
90.897768,64.126768,1.883686
91.909202,64.126768,1.913164
92.920636,64.126768,1.932488
93.932071,64.126768,1.940988
94.943505,64.126768,1.938371
95.954939,64.126768,1.924747
96.966374,64.126768,1.900619
97.977808,64.126768,1.866839
98.989242,64.126768,1.824534
100.000677,64.126768,1.775020
101.012111,64.126768,1.719709
102.023545,64.126768,1.660023
103.034980,64.126768,1.597320
104.046414,64.126768,1.532843
105.057848,64.126768,1.467681
106.069283,64.126768,1.402758
107.080717,64.126768,1.338828
108.092152,64.126768,1.276481
109.103586,64.126768,1.216161
110.115020,64.126768,1.158183
111.126455,64.126768,1.102754
112.137889,64.126768,1.049992
113.149323,64.126768,0.999942
114.160758,64.126768,0.952597
115.172192,64.126768,0.907906
116.183626,64.126768,0.865788
117.195061,64.126768,0.826142
118.206495,64.126768,0.788854
119.217929,64.126768,0.753799
120.229364,64.126768,0.720852
121.240798,64.126768,0.689886
57.520434,65.781818,0.445819
58.531869,65.781818,0.462504
59.543303,65.781818,0.480110
60.554737,65.781818,0.498700
61.566172,65.781818,0.518340
62.577606,65.781818,0.539098
63.589040,65.781818,0.561047
64.600475,65.781818,0.584264
65.611909,65.781818,0.608829
66.623343,65.781818,0.634823
67.634778,65.781818,0.662329
68.646212,65.781818,0.691431
69.657646,65.781818,0.722211
70.669081,65.781818,0.754748
71.680515,65.781818,0.789113
72.691949,65.781818,0.825369
73.703384,65.781818,0.863563
74.714818,65.781818,0.903722
75.726253,65.781818,0.945849
76.737687,65.781818,0.989908
77.749121,65.781818,1.035824
78.760556,65.781818,1.083467
79.771990,65.781818,1.132641
80.783424,65.781818,1.183078
81.794859,65.781818,1.234421
82.806293,65.781818,1.286217
83.817727,65.781818,1.337914
84.829162,65.781818,1.388853
85.840596,65.781818,1.438275
86.852030,65.781818,1.485335
87.863465,65.781818,1.529121
88.874899,65.781818,1.568689
89.886333,65.781818,1.603101
90.897768,65.781818,1.631475
91.909202,65.781818,1.653038
92.920636,65.781818,1.667176
93.932071,65.781818,1.673477
94.943505,65.781818,1.671761
95.954939,65.781818,1.662094
96.966374,65.781818,1.644785
97.977808,65.781818,1.620358
98.989242,65.781818,1.589517
100.000677,65.781818,1.553100
101.012111,65.781818,1.512022
102.023545,65.781818,1.467229
103.034980,65.781818,1.419649
104.046414,65.781818,1.370158
105.057848,65.781818,1.319555
106.069283,65.781818,1.268541
107.080717,65.781818,1.217716
108.092152,65.781818,1.167576
109.103586,65.781818,1.118517
110.115020,65.781818,1.070847
111.126455,65.781818,1.024790
112.137889,65.781818,0.980504
113.149323,65.781818,0.938088
114.160758,65.781818,0.897593
115.172192,65.781818,0.859032
116.183626,65.781818,0.822389
117.195061,65.781818,0.787624
118.206495,65.781818,0.754682
119.217929,65.781818,0.723495
120.229364,65.781818,0.693986
121.240798,65.781818,0.666077
122.252232,65.781818,0.639685
123.263667,65.781818,0.614726
57.520434,67.436869,0.436901
58.531869,67.436869,0.452590
59.543303,67.436869,0.469088
60.554737,67.436869,0.486444
61.566172,67.436869,0.504707
62.577606,67.436869,0.523931
63.589040,67.436869,0.544169
64.600475,67.436869,0.565477
65.611909,67.436869,0.587912
66.623343,67.436869,0.611529
67.634778,67.436869,0.636384
68.646212,67.436869,0.662530
69.657646,67.436869,0.690015
70.669081,67.436869,0.718883
71.680515,67.436869,0.749167
72.691949,67.436869,0.780890
73.703384,67.436869,0.814061
74.714818,67.436869,0.848666
75.726253,67.436869,0.884670
76.737687,67.436869,0.922005
77.749121,67.436869,0.960570
78.760556,67.436869,1.000220
79.771990,67.436869,1.040761
80.783424,67.436869,1.081942
81.794859,67.436869,1.123456
82.806293,67.436869,1.164927
83.817727,67.436869,1.205915
84.829162,67.436869,1.245916
85.840596,67.436869,1.284369
86.852030,67.436869,1.320665
87.863465,67.436869,1.354166
88.874899,67.436869,1.384225
89.886333,67.436869,1.410215
90.897768,67.436869,1.431555
91.909202,67.436869,1.447743
92.920636,67.436869,1.458387
93.932071,67.436869,1.463223
94.943505,67.436869,1.462137
95.954939,67.436869,1.455170
96.966374,67.436869,1.442517
97.977808,67.436869,1.424511
98.989242,67.436869,1.401606
100.000677,67.436869,1.374346
101.012111,67.436869,1.343340
102.023545,67.436869,1.309225
103.034980,67.436869,1.272644
104.046414,67.436869,1.234220
105.057848,67.436869,1.194533
106.069283,67.436869,1.154114
107.080717,67.436869,1.113428
108.092152,67.436869,1.072880
109.103586,67.436869,1.032804
110.115020,67.436869,0.993477
111.126455,67.436869,0.955115
112.137889,67.436869,0.917884
113.149323,67.436869,0.881904
114.160758,67.436869,0.847255
115.172192,67.436869,0.813988
116.183626,67.436869,0.782124
117.195061,67.436869,0.751665
118.206495,67.436869,0.722593
119.217929,67.436869,0.694881
120.229364,67.436869,0.668490
121.240798,67.436869,0.643374
122.252232,67.436869,0.619482
123.263667,67.436869,0.596762
124.275101,67.436869,0.575158
57.520434,69.091919,0.428080
58.531869,69.091919,0.442821
59.543303,69.091919,0.458269
60.554737,69.091919,0.474459
61.566172,69.091919,0.491430
62.577606,69.091919,0.509220
63.589040,69.091919,0.527869
64.600475,69.091919,0.547415
65.611909,69.091919,0.567896
66.623343,69.091919,0.589349
67.634778,69.091919,0.611806
68.646212,69.091919,0.635299
69.657646,69.091919,0.659851
70.669081,69.091919,0.685481
71.680515,69.091919,0.712197
72.691949,69.091919,0.739995
73.703384,69.091919,0.768859
74.714818,69.091919,0.798753
75.726253,69.091919,0.829620
76.737687,69.091919,0.861381
77.749121,69.091919,0.893925
78.760556,69.091919,0.927110
79.771990,69.091919,0.960757
80.783424,69.091919,0.994646
81.794859,69.091919,1.028519
82.806293,69.091919,1.062072
83.817727,69.091919,1.094958
84.829162,69.091919,1.126795
85.840596,69.091919,1.157166
86.852030,69.091919,1.185630
87.863465,69.091919,1.211734
88.874899,69.091919,1.235029
89.886333,69.091919,1.255086
90.897768,69.091919,1.271514
91.909202,69.091919,1.283978
92.920636,69.091919,1.292220
93.932071,69.091919,1.296065
94.943505,69.091919,1.295439
95.954939,69.091919,1.290368
96.966374,69.091919,1.280977
97.977808,69.091919,1.267485
98.989242,69.091919,1.250191
100.000677,69.091919,1.229459
101.012111,69.091919,1.205699
102.023545,69.091919,1.179352
103.034980,69.091919,1.150866
104.046414,69.091919,1.120687
105.057848,69.091919,1.089240
106.069283,69.091919,1.056924
107.080717,69.091919,1.024098
108.092152,69.091919,0.991084
109.103586,69.091919,0.958160
110.115020,69.091919,0.925561
111.126455,69.091919,0.893482
112.137889,69.091919,0.862081
113.149323,69.091919,0.831482
114.160758,69.091919,0.801778
115.172192,69.091919,0.773035
116.183626,69.091919,0.745297
117.195061,69.091919,0.718590
118.206495,69.091919,0.692923
119.217929,69.091919,0.668294
120.229364,69.091919,0.644690
121.240798,69.091919,0.622089
122.252232,69.091919,0.600466
123.263667,69.091919,0.579789
124.275101,69.091919,0.560025
125.286535,69.091919,0.541136
126.297970,69.091919,0.523088
57.520434,70.746970,0.419477
58.531869,70.746970,0.433328
59.543303,70.746970,0.447792
60.554737,70.746970,0.462897
61.566172,70.746970,0.478671
62.577606,70.746970,0.495141
63.589040,70.746970,0.512334
64.600475,70.746970,0.530275
65.611909,70.746970,0.548987
66.623343,70.746970,0.568492
67.634778,70.746970,0.588808
68.646212,70.746970,0.609949
69.657646,70.746970,0.631921
70.669081,70.746970,0.654725
71.680515,70.746970,0.678352
72.691949,70.746970,0.702784
73.703384,70.746970,0.727989
74.714818,70.746970,0.753918
75.726253,70.746970,0.780509
76.737687,70.746970,0.807676
77.749121,70.746970,0.835312
78.760556,70.746970,0.863286
79.771990,70.746970,0.891440
80.783424,70.746970,0.919587
81.794859,70.746970,0.947513
82.806293,70.746970,0.974975
83.817727,70.746970,1.001702
84.829162,70.746970,1.027403
85.840596,70.746970,1.051767
86.852030,70.746970,1.074471
87.863465,70.746970,1.095189
88.874899,70.746970,1.113605
89.886333,70.746970,1.129418
90.897768,70.746970,1.142359
91.909202,70.746970,1.152201
92.920636,70.746970,1.158765
93.932071,70.746970,1.161936
94.943505,70.746970,1.161662
95.954939,70.746970,1.157959
96.966374,70.746970,1.150911
97.977808,70.746970,1.140663
98.989242,70.746970,1.127419
100.000677,70.746970,1.111425
101.012111,70.746970,1.092965
102.023545,70.746970,1.072346
103.034980,70.746970,1.049888
104.046414,70.746970,1.025912
105.057848,70.746970,1.000733
106.069283,70.746970,0.974648
107.080717,70.746970,0.947936
108.092152,70.746970,0.920851
109.103586,70.746970,0.893617
110.115020,70.746970,0.866432
111.126455,70.746970,0.839467
112.137889,70.746970,0.812862
113.149323,70.746970,0.786736
114.160758,70.746970,0.761182
115.172192,70.746970,0.736274
116.183626,70.746970,0.712065
117.195061,70.746970,0.688596
118.206495,70.746970,0.665892
119.217929,70.746970,0.643967
120.229364,70.746970,0.622824
121.240798,70.746970,0.602461
122.252232,70.746970,0.582869
123.263667,70.746970,0.564033
124.275101,70.746970,0.545935
125.286535,70.746970,0.528553
126.297970,70.746970,0.511866
127.309404,70.746970,0.495848
128.320838,70.746970,0.480475
57.520434,72.402020,0.411196
58.531869,72.402020,0.424220
59.543303,72.402020,0.437777
60.554737,72.402020,0.451886
61.566172,72.402020,0.466565
62.577606,72.402020,0.481833
63.589040,72.402020,0.497708
64.600475,72.402020,0.514204
65.611909,72.402020,0.531334
66.623343,72.402020,0.549108
67.634778,72.402020,0.567533
68.646212,72.402020,0.586610
69.657646,72.402020,0.606335
70.669081,72.402020,0.626697
71.680515,72.402020,0.647677
72.691949,72.402020,0.669246
73.703384,72.402020,0.691366
74.714818,72.402020,0.713984
75.726253,72.402020,0.737034
76.737687,72.402020,0.760434
77.749121,72.402020,0.784086
78.760556,72.402020,0.807871
79.771990,72.402020,0.831655
80.783424,72.402020,0.855279
81.794859,72.402020,0.878570
82.806293,72.402020,0.901333
83.817727,72.402020,0.923357
84.829162,72.402020,0.944418
85.840596,72.402020,0.964283
86.852030,72.402020,0.982711
87.863465,72.402020,0.999468
88.874899,72.402020,1.014323
89.886333,72.402020,1.027063
90.897768,72.402020,1.037499
91.909202,72.402020,1.045471
92.920636,72.402020,1.050854
93.932071,72.402020,1.053569
94.943505,72.402020,1.053577
95.954939,72.402020,1.050890
96.966374,72.402020,1.045564
97.977808,72.402020,1.037698
98.989242,72.402020,1.027432
100.000677,72.402020,1.014937
101.012111,72.402020,1.000412
102.023545,72.402020,0.984077
103.034980,72.402020,0.966160
104.046414,72.402020,0.946897
105.057848,72.402020,0.926521
106.069283,72.402020,0.905258
107.080717,72.402020,0.883322
108.092152,72.402020,0.860912
109.103586,72.402020,0.838211
110.115020,72.402020,0.815382
111.126455,72.402020,0.792568
112.137889,72.402020,0.769895
113.149323,72.402020,0.747468
114.160758,72.402020,0.725378
115.172192,72.402020,0.703698
116.183626,72.402020,0.682485
117.195061,72.402020,0.661785
118.206495,72.402020,0.641634
119.217929,72.402020,0.622054
120.229364,72.402020,0.603062
121.240798,72.402020,0.584666
122.252232,72.402020,0.566869
123.263667,72.402020,0.549670
124.275101,72.402020,0.533060
125.286535,72.402020,0.517032
126.297970,72.402020,0.501572
127.309404,72.402020,0.486667
128.320838,72.402020,0.472302
129.332273,72.402020,0.458460
130.343707,72.402020,0.445123
57.520434,74.057071,0.403322
58.531869,74.057071,0.415591
59.543303,74.057071,0.428320
60.554737,74.057071,0.441524
61.566172,74.057071,0.455214
62.577606,74.057071,0.469403
63.589040,74.057071,0.484099
64.600475,74.057071,0.499310
65.611909,74.057071,0.515041
66.623343,74.057071,0.531293
67.634778,74.057071,0.548066
68.646212,74.057071,0.565352
69.657646,74.057071,0.583139
70.669081,74.057071,0.601410
71.680515,74.057071,0.620140
72.691949,74.057071,0.639296
73.703384,74.057071,0.658834
74.714818,74.057071,0.678703
75.726253,74.057071,0.698839
76.737687,74.057071,0.719166
77.749121,74.057071,0.739594
78.760556,74.057071,0.760023
79.771990,74.057071,0.780334
80.783424,74.057071,0.800399
81.794859,74.057071,0.820074
82.806293,74.057071,0.839204
83.817727,74.057071,0.857625
84.829162,74.057071,0.875162
85.840596,74.057071,0.891637
86.852030,74.057071,0.906873
87.863465,74.057071,0.920693
88.874899,74.057071,0.932928
89.886333,74.057071,0.943425
90.897768,74.057071,0.952047
91.909202,74.057071,0.958677
92.920636,74.057071,0.963228
93.932071,74.057071,0.965642
94.943505,74.057071,0.965891
95.954939,74.057071,0.963981
96.966374,74.057071,0.959951
97.977808,74.057071,0.953869
98.989242,74.057071,0.945833
100.000677,74.057071,0.935964
101.012111,74.057071,0.924405
102.023545,74.057071,0.911313
103.034980,74.057071,0.896855
104.046414,74.057071,0.881206
105.057848,74.057071,0.864540
106.069283,74.057071,0.847029
107.080717,74.057071,0.828840
108.092152,74.057071,0.810128
109.103586,74.057071,0.791042
110.115020,74.057071,0.771714
111.126455,74.057071,0.752266
